id,gender,age,height,pro_vac
1f7531b7,1,50,189.84799399633405,1.0
1dc05bed,1,56,181.87985413655397,1.0
a67c0e81,1,46,191.03884536087065,1.0
28267051,1,40,168.5490098749228,1.0
e599a101,1,45,184.93883445739345,1.0
de25f37e,0,47,169.2978462885011,0.0
e2698900,1,44,186.9101824509234,1.0
a734c919,0,63,182.22465367155036,0.0
2ae4c174,1,63,189.83325411385988,0.0
97b67b60,1,57,184.63815102074304,1.0
704f992f,1,43,171.51370681190056,1.0
117ad2e8,1,51,171.99106065821147,0.0
2e3ea780,1,37,200.7877357806146,1.0
05b0617e,1,44,168.92386925863443,1.0
e2742662,1,65,187.39950392972824,0.0
42349b4a,0,39,155.66614685593578,0.0
2007950a,0,56,148.80492450686626,0.0
dd7b2b72,1,47,195.57925859938788,1.0
8afce11d,1,51,191.8932507753644,1.0
28e88e80,1,61,184.06507786292167,1.0
40358370,1,56,193.06535997921205,0.0
8d4e0f10,0,51,136.27363539676008,1.0
c0b1f51d,1,79,174.5652764319822,1.0
8ca63634,1,56,198.43989802044854,1.0
aa14da44,0,66,169.61348735628405,1.0
78d61908,1,42,189.9277315100011,1.0
613ee84c,1,49,197.7708648103545,1.0
0e0247dc,1,52,194.98519231024497,0.0
29cb1f13,0,52,153.42254573671292,1.0
fba4575f,1,58,167.0956763823674,0.0
7ef740f6,1,70,176.3300499482944,1.0
4bc0b08a,0,52,154.72718562785278,1.0
13c127b0,1,56,199.408031529375,0.0
39b3024b,1,44,180.84608877750026,1.0
3c47eab0,1,39,195.0857552767949,1.0
74e97c8b,0,33,167.3981490502508,1.0
491e31a8,1,51,182.0699741724592,1.0
5ab44704,1,55,187.65160036630778,1.0
faf7d24c,0,49,161.58411343969567,0.0
e0f09c98,1,54,178.9604110752622,1.0
e5a18b43,1,44,176.22344915611572,1.0
16f34cb1,1,52,186.60748539076766,1.0
78253b1f,1,43,190.17104232754974,1.0
da0bdf7f,1,51,168.76609165227123,1.0
9461f739,1,52,202.50107586543902,1.0
1e3c62b6,1,52,187.30457125539795,0.0
e0ebae2a,1,66,195.4332023000594,1.0
52c68bbc,0,54,168.85770383926535,1.0
18050c89,0,34,175.08640463684546,0.0
4bf63bd8,0,51,173.63674469834308,1.0
41e95288,0,48,165.91542025417874,1.0
d04827f6,1,49,183.1681060102522,0.0
0457d0cb,1,43,194.915324681301,1.0
2fdb3966,1,70,173.88767991349079,0.0
a66e4e45,0,62,170.8942249236157,1.0
f69c84a7,1,54,193.9185325573139,1.0
1dd00617,1,60,174.20451242758853,0.0
361da717,0,34,175.7058337983808,1.0
4f634bc1,1,52,204.76496057827146,1.0
b0ef0c56,1,39,195.38408913051936,0.0
990bbd05,1,38,192.14134558416276,1.0
792d46b1,1,53,182.73953272635194,1.0
8fb6df48,1,50,190.06540338712782,0.0
354f5b85,1,48,182.0393810735924,1.0
caaa06e3,1,46,182.24561270328053,1.0
8ec52de4,1,37,171.47017953557818,1.0
7b6f9e39,1,47,181.0096716520066,1.0
fccb3fa3,1,58,186.66142986395903,1.0
c63e3aef,0,50,157.82501525520615,1.0
5c5da6cb,1,51,188.6379222401596,1.0
7cc3dc9e,1,63,163.9421825159732,1.0
37279b17,0,54,157.3121720408243,0.0
cb4a93a2,0,41,187.1982686976432,1.0
c0d0f821,1,61,192.01044618439153,1.0
018e70a5,1,52,180.37489335248517,1.0
3a8f5e48,1,55,183.46567081509633,0.0
4e991361,0,53,154.60271825244234,0.0
40ffed05,0,56,151.12797912732458,1.0
d5d5d91c,1,62,189.24041679100992,1.0
a6018945,1,41,190.0272298874546,1.0
d708c03c,0,37,156.0860914916333,1.0
ff2b7b29,1,39,198.54055456904848,1.0
30d66400,1,51,179.84439649053928,1.0
519fee86,1,53,184.77736496754483,1.0
f231572e,0,52,179.73536517664328,0.0
3c3e3134,1,49,195.8268068435766,0.0
e7e15c1f,1,50,192.3737309315305,0.0
d2e130e5,1,38,181.0935917709986,1.0
3ba5af87,0,55,169.85873203782322,1.0
959f8cbe,1,59,192.06874919723649,1.0
c976f149,0,42,155.9013396574826,1.0
6e8e6888,1,66,184.5923941774877,1.0
b2bbad48,0,49,144.59033592008495,1.0
98fb361f,1,50,182.24181011991496,1.0
0ae858dd,1,53,181.9053147304507,1.0
682bdc60,1,57,183.63911142727963,0.0
52b71e0f,0,60,167.82605961268848,1.0
18c235f7,1,63,190.68494339580513,1.0
a6b37406,1,60,185.5865970630846,0.0
4b77168e,1,56,193.16577578405713,1.0
5f07bb1f,1,39,165.60482268910607,1.0
d813228c,1,47,190.63682102742723,1.0
f7d2099a,0,52,168.32242172418069,1.0
a0360f98,1,49,182.50625699147886,1.0
81036dfd,0,60,172.04200032828922,1.0
5bf00b27,0,42,170.49043150355243,0.0
711b5f8f,1,48,188.10318818336705,0.0
dd51435a,1,61,190.60237246508476,1.0
759c586d,1,45,195.14423071843993,0.0
8aa49a95,1,61,198.3031422678961,0.0
9ebff696,0,54,177.98032264822146,1.0
c3e2e30c,1,50,192.6550565226149,1.0
6af3a9da,1,49,193.07873941069394,1.0
1dd5f2fd,1,57,180.81890054818814,1.0
b31709ae,1,42,191.06973250066596,0.0
5699c568,1,50,178.64357266406907,1.0
8db86d59,1,47,177.8352016927958,1.0
11d8005e,0,51,178.2394395588842,1.0
453c1dab,0,44,169.94622872390067,0.0
f4e3aa28,0,59,188.36435395137556,1.0
3129ec4c,1,41,169.14284956057566,1.0
f30fe92a,1,58,165.56724012141262,1.0
2806f76a,0,36,160.79552768945106,1.0
5bbf2238,1,69,188.50120523998464,1.0
2f7000fe,1,60,190.56967474566974,1.0
0bccf6ea,0,53,179.15886529153778,1.0
3fc53a3d,0,39,160.00945233461377,1.0
fc37ffd2,0,29,182.5540785028696,0.0
6a50a7ac,0,48,169.82902758765917,1.0
5b31c380,1,52,173.1866595165145,1.0
3b731300,1,48,201.91824952565915,1.0
01801ee6,1,62,218.54443994085264,1.0
34e99436,0,50,179.11868096667234,1.0
fb7a278f,1,51,178.52188000517566,1.0
abaa85bd,1,40,187.84681328928875,1.0
59e9518d,1,50,190.55851994633414,1.0
6859a833,0,67,178.59527527472963,0.0
d52ebb36,0,40,162.89702479977126,1.0
929515b0,1,60,180.6667666468612,1.0
dd7c589b,1,51,187.84234929313723,0.0
f3bc5900,0,53,164.22073150826546,1.0
fda273a0,1,38,189.78349635519865,1.0
f92b1b6e,1,50,190.44200199214634,1.0
f915b4b3,1,33,190.17721910490278,0.0
21915bbc,0,60,166.8576224942466,0.0
00abd100,1,44,166.77291518268132,0.0
90b29aed,1,49,176.98540531826126,0.0
150c2b6d,1,52,199.40500022049363,1.0
126862a2,1,46,174.35454626508414,1.0
d2fde125,1,50,192.54945053769754,1.0
315ea6eb,0,51,164.21467247021786,1.0
cdeffde0,0,47,144.5966309187981,0.0
3c8902eb,0,60,158.6269440345156,1.0
d23bb480,0,48,161.0093302925669,1.0
eb310b42,0,48,151.45542298446037,1.0
39468d73,1,59,183.0336089929587,1.0
b69f326f,1,41,176.0510165260264,1.0
e3813de8,1,51,164.19508112760275,1.0
b3d20c09,1,47,170.74285332735639,1.0
6980da67,1,48,181.35393250184492,0.0
daa67320,0,38,160.4915990407809,1.0
3336a979,0,63,156.5251214500501,1.0
117027bf,0,53,159.69749491721183,1.0
f2a46d9e,0,55,156.45995498529078,1.0
2c2da8e0,1,54,190.77401155954624,1.0
354ef6ba,0,49,159.8146837060408,1.0
d74c9ce2,1,48,168.71716636806855,1.0
5a6198e5,1,46,180.65611066116054,0.0
1c38705e,0,33,162.0108381627956,1.0
cf1b8bf1,1,47,194.98265754073066,1.0
02379a23,1,57,194.5500023196896,1.0
96a9fe29,1,59,178.32817630779223,1.0
28ee8da0,1,50,194.93278393806608,1.0
e5347c3d,0,36,158.35191276033524,1.0
754e9709,1,53,180.6301274555471,0.0
f7fc8517,0,58,160.00897686811433,1.0
3efc7153,1,50,192.16986243957328,0.0
607df3c4,0,59,173.4303839073831,0.0
4c8dc356,1,47,191.48962079441705,0.0
08c277b9,1,44,183.1082735809791,1.0
8dca6c7c,1,58,175.57343661324896,1.0
eeeb03cd,0,42,168.3231761379207,0.0
af68e6b3,0,39,173.59296272954003,1.0
8b67f093,1,47,180.77178126629454,1.0
f69bf2bf,0,57,161.14753840002572,1.0
d2858b05,1,45,179.8384204153707,1.0
bb7e0a64,1,31,198.72748289965622,1.0
4e8b760a,1,51,184.25859976995537,0.0
49582c65,1,51,187.58818063148803,1.0
9fc6fa40,0,55,166.7762068758377,1.0
a4965e2b,1,61,190.1292423937154,0.0
a72db13c,1,51,180.53625470966904,0.0
b8f3ef43,1,40,179.3637148239676,0.0
d81df89d,1,53,176.30716521446294,1.0
e8f0d6da,1,42,189.57197039983507,0.0
949ac8de,1,47,185.04749797617075,1.0
6862b3ee,1,61,197.91888545243512,1.0
4d7ee3a4,0,65,166.25147012498599,1.0
c2af9d41,0,51,165.28843565315614,1.0
4df1ef8b,0,55,168.82846012497814,1.0
3c270156,0,56,171.61120321722152,1.0
0d03d03b,1,57,179.63059121243396,0.0
a4b09917,1,46,171.09388487829938,1.0
4a733646,1,43,196.25692334625336,1.0
b5d515dd,0,44,176.0166824342254,1.0
28c52f7a,1,45,197.49044658612834,1.0
486f057f,0,49,159.82659917880952,1.0
6cf89d24,1,49,168.91051858468185,1.0
976f6d53,1,40,184.30355318915525,1.0
8658f18c,1,56,181.72062561767342,1.0
b72aac54,1,57,189.37448779523672,1.0
98bd6625,1,41,192.0201190561372,0.0
d9c1e6e1,1,50,180.1898850206442,0.0
275ac9a2,0,65,161.5765816888206,1.0
c0dd2855,0,55,182.48325222972798,1.0
fd982a71,1,49,191.24094400357617,1.0
87ceb864,1,56,174.9443472040866,1.0
30c3cdd5,0,38,170.60573399054064,1.0
7710108c,0,53,161.0749454863676,1.0
b3e4ab0e,0,39,160.6957795919348,1.0
b0e4d3a2,1,59,181.1497547304399,1.0
bbb85eac,1,53,182.9539500516886,1.0
143e5920,0,44,165.80136200432955,1.0
0a837ee6,1,38,169.95135337537567,1.0
3d958f27,1,50,189.30825067122325,1.0
f44e84f8,1,52,168.8124491194843,1.0
1f4f993f,1,49,178.870830214717,1.0
bdbeb566,1,44,198.88259554252238,0.0
a78b7a42,1,51,199.66071705970984,1.0
03510e62,1,62,176.34288852421508,1.0
f6782bd9,0,52,168.47069501332297,1.0
60d15f43,1,53,195.0457665139781,1.0
9c5fe50f,1,34,184.98991153507154,0.0
fe96c83a,1,50,176.58808557512896,1.0
434a7ba2,0,67,160.5400746737783,1.0
d0317d85,1,40,189.03379461610058,1.0
61eb62ff,0,59,163.05419096688522,1.0
2e943708,0,50,157.00511889146637,1.0
b5433024,0,41,160.64845787192593,1.0
98895850,0,30,179.20669960103868,1.0
fb0b85f9,1,57,181.75155785745142,1.0
5d28f916,1,50,167.93866307099628,1.0
f81ee23b,1,61,189.17437271624078,1.0
224404ca,1,40,180.78887003320804,1.0
a6ef6b42,0,38,152.10270142928005,1.0
42d70eb8,1,47,188.07584052235694,0.0
43139f70,1,44,192.18716933957216,0.0
625ecea6,0,54,172.7636081827243,1.0
1241d7f5,0,47,172.3069923439878,0.0
f5e55945,0,35,154.55684022746226,1.0
05cb586f,1,60,166.45604321679383,1.0
fed8d947,0,42,159.0563163644845,1.0
a4468893,1,42,200.5529970135382,1.0
ec8418fa,1,38,195.76174757572375,1.0
cdd60ed3,1,41,199.81739880164542,0.0
77ec7654,1,58,180.02135747185338,1.0
d99a5bd0,1,48,189.13929869697267,1.0
cda17524,1,40,200.34616931504777,0.0
974e82e1,1,45,178.1646013019409,0.0
d3291d97,1,30,190.74709816760998,1.0
06500b45,0,64,157.35299177556445,1.0
1c595698,1,47,197.5329338628022,1.0
dd9d5824,0,48,168.6677426428518,1.0
a5748c25,1,66,179.9715678172988,0.0
eab4c497,0,53,165.58255950151903,1.0
750d9d05,1,40,179.5495444598929,0.0
2a76f202,1,47,181.5185296641487,1.0
3c1f2211,1,29,195.49475610311637,0.0
f596241c,0,35,155.215944376991,1.0
e42a6ef0,1,37,190.70590803537877,1.0
40641ec9,1,46,176.0688955928456,1.0
c6923305,0,54,184.87698901166243,1.0
db798268,0,60,174.90420485857214,1.0
e0525960,1,49,189.44413490101815,1.0
5af56601,1,46,191.61328466906917,1.0
5ddf4a4e,1,36,182.21116549165876,1.0
34adfeaf,1,48,178.48731805061098,1.0
9222c6d2,1,44,194.7470404690241,1.0
4e13e5e7,0,48,149.03959991824584,0.0
54713176,1,58,175.44856435688857,1.0
eb64b66e,0,59,160.65160087682142,0.0
f62f3595,0,49,165.38221584481477,1.0
72e1b225,1,58,177.71714697492317,0.0
285fe4cd,1,46,187.4203056043071,0.0
7c81c398,1,31,175.90690816159386,1.0
84f9b59a,1,45,172.21320825623803,1.0
069292bc,0,52,160.78140838615894,1.0
b34191eb,1,48,190.32221381542925,1.0
5f2b4068,1,54,171.50695859980019,1.0
46d120e0,0,68,168.23635791287657,0.0
b3cbbe81,1,41,181.73976656516908,1.0
ec3b9183,1,47,201.89552862051013,1.0
846c6e5a,1,47,163.84138645659783,1.0
9c318654,0,55,165.43008084581996,1.0
f46e0efc,1,46,176.30380232797404,1.0
b6ee2232,1,42,190.78120755586545,1.0
513cb556,0,45,161.05970409306283,1.0
c537ea5b,1,56,190.67147836652921,1.0
3361a5b4,1,49,186.94430265883074,0.0
da4cfec4,1,49,192.86341535059947,1.0
f0556cfc,1,56,199.12306627628027,1.0
44530ce8,1,49,192.32043399021936,1.0
3627b5e2,0,42,153.70178297387704,1.0
2b609df7,0,46,167.06225676234587,1.0
14b8fe09,1,54,188.02680955671175,1.0
8f757017,1,37,181.8407866883812,1.0
badc18e5,1,44,172.85510539797687,1.0
45eb001f,0,53,174.3879431555092,0.0
ff7af652,0,53,171.85966231482385,0.0
20483a1a,1,42,177.2346748490385,1.0
0ff02dfc,1,54,185.7796787102331,1.0
8104718c,0,42,154.25829622176084,1.0
4ad1dd7d,1,49,174.55826905125187,1.0
95b225d4,1,43,190.15284291108128,0.0
52b3b30c,1,55,185.35867234428315,1.0
46bc1ab6,0,71,166.10077519100037,0.0
e3c70528,0,48,154.1414805945122,1.0
52697d96,1,49,176.1843014632105,1.0
e1438bda,1,55,168.28566875020343,1.0
6c6ee279,1,44,187.4461402913063,1.0
e4551c91,1,46,191.11268774994696,1.0
46971565,1,40,177.0722879404537,0.0
2c9d946c,0,46,162.12507730583906,1.0
cbf3b068,0,56,172.78002229623917,0.0
6e4d83a0,1,48,186.73332896562604,1.0
90a47491,1,49,179.20596085656328,1.0
12edad35,1,61,176.24106062942977,1.0
61115cb1,1,59,192.86316140101746,1.0
bb4edda1,0,49,164.30294360182629,0.0
b21ca225,1,63,166.9397345052025,1.0
a2e762c6,1,39,178.82047039377943,1.0
5cb2366d,1,48,188.33128756089175,1.0
343a5c8b,1,50,186.26427373829307,1.0
6ff24738,0,53,151.0634381925806,0.0
a7f3dde5,1,49,186.6881808212931,1.0
a8db6203,1,40,178.88731428319133,1.0
a807e445,1,50,183.03479982007553,1.0
f25c4b8b,0,37,191.75639761200702,1.0
b31b6d77,1,58,170.16861886954138,1.0
34daae8d,1,44,172.33546211300865,1.0
885f5cda,0,41,190.07246116512565,1.0
36e47a29,1,51,179.17724148345107,1.0
ee4a72d9,0,45,164.49428220994855,1.0
f25ff96e,1,53,196.51204602116326,1.0
c014918b,1,53,183.59826179480916,1.0
c8407dd3,1,51,191.4649894610967,1.0
6720bc27,1,48,188.1802786173282,1.0
ff15519a,1,51,192.65699043318145,1.0
88e97172,1,50,196.35184738384075,1.0
bc205570,0,41,164.726956435249,0.0
d424840d,1,71,196.2316570370928,1.0
77adb28b,1,44,204.26807245681704,1.0
ea215e31,1,58,187.4791855873747,1.0
8ac85437,1,46,173.3799035463772,1.0
d2e2ae8f,0,57,164.08631109488738,0.0
9597953c,1,46,199.33972790771676,0.0
ec548308,1,58,178.3227169631333,1.0
81a4c1f6,0,54,165.08838250418668,1.0
6583186b,1,46,182.2521839694002,1.0
b03ecc2a,0,59,173.63402106677017,0.0
ec6ec814,0,39,150.9258645773379,1.0
455d4460,0,48,173.7208597976384,1.0
4b62b1ec,1,52,179.180795220399,1.0
d8967086,1,53,180.92795031379993,1.0
648ea732,1,46,175.72705661082375,1.0
628fcd85,1,46,175.432118914444,1.0
d3fde023,0,50,176.257185352652,1.0
55fbc935,1,58,193.63201091687523,1.0
4e4535f9,0,41,178.9742517571078,1.0
bc3375f2,0,52,159.99038479513385,1.0
91158dd7,1,68,192.1407244391156,1.0
30f276e7,1,49,186.799248655437,1.0
c5cdfcfd,0,46,174.91638667485742,0.0
3aeb89ce,1,44,183.47735553152864,1.0
21d3d340,1,59,202.99357653721677,0.0
0a1bd27c,1,53,195.44363894036658,1.0
cb30af49,1,52,157.27654643652673,1.0
016d6d70,1,46,179.57606989300504,1.0
88a20aaa,0,53,178.25805047923723,1.0
98c56246,0,54,158.86777284232417,1.0
d100be35,0,60,156.7605866246728,0.0
b90634c7,0,58,172.36633322330326,1.0
94abb44a,0,36,182.26839032151955,1.0
3d18ed49,0,59,164.8496559174943,1.0
59a24bee,0,53,162.69267099940066,0.0
19526765,1,48,177.26284512280338,1.0
1d5f2fe9,1,51,200.04626530916354,0.0
3d06918f,1,60,172.2037105229477,1.0
a3664637,1,45,182.31719866151855,1.0
23b47e9b,0,53,155.6917491834613,0.0
ab0f0ee5,1,48,176.4885749556281,1.0
3c8e12d0,1,48,169.13490308279142,1.0
f7918185,1,42,186.22427430869197,1.0
5aa88f92,0,51,169.91235179290962,1.0
b643c691,1,49,202.59489085628834,1.0
39ae23e5,1,42,192.47725260490483,1.0
97b4e01e,1,57,184.1659468309751,0.0
be0eb2f6,1,63,167.04313375518956,0.0
1a366e35,0,57,169.0481659350891,1.0
7de2e76c,0,44,173.1835640697517,1.0
f2801f21,1,59,168.49953295953154,1.0
fc559285,1,52,190.21410196633497,1.0
0238b421,1,54,162.6193371312727,1.0
ecfd94e9,1,46,179.47616260209114,1.0
1c19150f,1,48,173.1559934290529,1.0
9da73670,1,49,197.2032891498182,1.0
106a40c7,0,56,178.06640740306614,1.0
321b95f9,1,54,183.63500811112047,1.0
0ef1b69a,1,44,197.89345771213064,1.0
0f9fc0ca,1,32,186.92195637774287,1.0
233578e5,0,41,170.12340947444403,1.0
af7fb95f,0,65,158.72136190014837,0.0
bef56b91,1,53,170.49523881871235,1.0
43d1b4fc,0,55,184.38980319862642,0.0
d8d5a8c4,0,60,171.05059047708147,1.0
aecc3175,0,51,172.3907763505523,0.0
8ec38bd5,1,50,179.71747701263422,1.0
4d2c9a1e,1,57,168.03448853602683,1.0
1246f699,1,33,198.4927634933052,1.0
fffc2492,1,48,171.03143046863937,1.0
880ff65d,0,40,158.14655336654587,0.0
3d7f3284,1,43,186.225380993775,1.0
fb27ff5b,0,42,154.44251571455533,1.0
a76daec5,1,63,186.40752262569256,0.0
953babb1,1,36,177.05570213042012,0.0
ad287c2b,1,39,165.0849283505083,1.0
28546a80,1,56,163.9565024487726,1.0
95eaabef,1,50,181.98889944107472,1.0
d56f054a,1,48,182.4635718811319,1.0
1a3473ff,1,57,180.8952147638587,1.0
d7095951,1,47,189.83594839519435,1.0
d933748d,1,56,195.42083742758314,1.0
1dd83f7e,1,58,177.77752660044584,0.0
582e0104,1,44,179.86341397987238,1.0
4e6ea5a0,0,60,183.38433619427852,1.0
84d0a28c,1,53,171.6354485065509,1.0
89c4e2ef,0,45,181.4054201492258,0.0
cef92443,1,37,169.3426706943178,1.0
4e923916,1,44,179.49520830662962,1.0
3b5cf721,1,44,190.77003831592282,1.0
80a79c05,0,50,166.98378293575698,1.0
96ad0a38,1,44,197.54058120157924,1.0
5fa2fef4,0,44,159.50671673655384,1.0
593e7411,0,52,145.2128622517181,1.0
860995f5,1,51,179.38255093068696,1.0
a7fc9b0a,0,44,159.23816826639978,0.0
7273bad7,1,50,198.46298279275197,1.0
2368ef55,1,52,176.2986761848262,0.0
faaa3028,0,67,169.2109405741558,1.0
a778bac3,0,39,158.28064621117522,0.0
05dd094e,1,60,186.06535899487207,1.0
1a0ba2f0,0,45,166.1731156758327,1.0
9d221613,1,61,175.43420909963646,1.0
56a74d99,1,49,176.6124595081155,1.0
094a2d7c,0,48,158.5081663455665,1.0
9121e6db,1,55,188.38150265774746,1.0
b0619552,0,37,154.94670169770114,1.0
f5f71a98,1,50,181.21768080736538,0.0
e389c9a1,1,48,198.9126166807877,1.0
199d521e,1,47,177.36598245304876,1.0
be792fdf,1,38,196.3394168108917,1.0
0457db78,1,54,173.65780222224726,1.0
cbc4ae2c,1,62,171.5858776837599,1.0
737e9bab,1,44,161.33638286013723,1.0
0393eb2d,1,50,188.8255603100156,0.0
fa2f2ee7,0,51,169.18711783205117,1.0
be6f42a9,1,60,173.7253058888404,1.0
24a18548,1,38,183.0457338517094,1.0
d7189854,0,39,174.05329585485612,1.0
a3b66ac2,0,44,166.5797984914422,1.0
b3854e43,1,38,163.2442270418623,1.0
eb5498ed,1,49,185.75893307405784,1.0
14f9d9b5,1,58,177.29464305720504,1.0
03a0b2f9,1,50,194.42478530964868,1.0
d7cbac48,0,57,177.02955192401697,1.0
c5af517a,0,48,161.99971647041377,1.0
4ecd4e97,1,54,166.6646032558017,1.0
532be19d,1,50,185.87381019494904,1.0
bb7d7e87,0,51,155.67323297540437,1.0
fd43e631,0,45,163.76540462381274,1.0
cf96d323,1,49,167.21962918831923,1.0
f68c5a8c,1,47,184.6307159498294,1.0
0caee6e6,0,45,147.05531946117742,1.0
53b6a0e0,1,46,193.71022355591032,1.0
80f521b7,0,47,155.44890128286377,1.0
3d223608,0,48,155.76016321465832,1.0
203bd0dd,1,44,189.60027131984532,1.0
b5720c04,0,59,145.2371742965895,1.0
b5c43efc,1,53,201.05501449503956,1.0
5cbea8d4,1,42,198.32148816792147,1.0
4f4d803b,1,45,175.04762409336354,1.0
4abdf8eb,1,52,196.9567729714865,1.0
a395626e,1,51,187.90576006336107,0.0
c074f314,1,37,198.48890644818854,1.0
90dff82a,1,43,195.40150897325827,1.0
332977c2,0,44,178.13407379086857,1.0
74fdce4b,1,54,195.6607990935964,1.0
0caf0ab1,0,54,176.29884260232282,1.0
5d40be23,0,45,161.9610453231438,1.0
46140249,0,43,156.72138222353993,1.0
915e3c40,1,49,180.20116237679196,1.0
7dba8425,0,49,178.7818980296365,1.0
80d227d1,1,33,187.17186778095203,1.0
76237881,1,43,180.02272423699702,0.0
77a176cd,0,45,171.11106740803788,0.0
b6527061,0,49,168.5105435004061,0.0
2d93854e,0,51,176.64744669990958,0.0
26592abc,1,55,190.78655695979458,1.0
c0cf7783,0,43,169.32879254423688,1.0
d46a6621,0,62,159.8237272463624,1.0
5f899828,1,55,178.6272992674212,1.0
f2790e9a,0,49,165.3564740495077,0.0
dd495f1e,1,51,192.68679100987777,1.0
1738a367,0,45,166.9662388130983,1.0
f0f6bcfc,1,46,187.81063206954673,0.0
e03293f3,1,59,183.15860393248107,1.0
cc18e83b,1,62,183.18168224007965,1.0
ca2e0152,1,45,194.2482718305321,0.0
16a72556,1,58,189.72394595398535,1.0
79babf1c,1,53,184.40834527173482,1.0
e5602735,0,55,172.98791605993546,1.0
b830efc4,0,58,161.14281235000405,1.0
44ae58ba,0,37,163.0612854481708,1.0
e4aa7028,1,31,189.72614006031785,1.0
976727ad,0,49,160.3364768978183,0.0
1a58ca22,0,46,157.55762639421644,1.0
8d65bea3,0,51,166.85911697088443,1.0
598658bc,1,66,184.70140879495307,0.0
a8675188,0,40,171.64326890462746,1.0
ada723f6,1,51,182.83095077029648,1.0
c3214c60,1,40,182.4285780729407,1.0
4fd472be,0,46,157.96798227429184,1.0
69f727f5,1,40,168.49949906544438,1.0
b0141379,1,42,206.61414223030394,1.0
2958c1b3,1,50,185.0114839784546,1.0
898ac175,1,49,170.02143982089723,1.0
1ab616e6,1,42,175.27368319641744,1.0
906d0507,1,61,183.48210443665315,1.0
b90c3eff,1,37,190.11353752345462,1.0
5936bf2a,0,58,172.78786961188868,0.0
6c25de15,1,50,189.56976936849247,1.0
92a8d9a6,1,56,181.96534988100825,1.0
e7bc3d49,1,46,187.56746354645585,1.0
8b4985fc,1,42,190.0060175854035,1.0
8b810f7c,1,42,184.51458609766544,0.0
9152f108,1,46,177.66506203523338,0.0
8ec3e89c,1,53,213.11433169810326,1.0
c9292d20,1,61,193.17255068004803,1.0
69c5c36e,0,61,178.2514871204638,1.0
80ef27ef,0,65,161.86746528362636,1.0
81005b6b,0,58,149.18154677163818,1.0
6f83b362,1,45,187.99380224166873,1.0
8b0ede4e,1,56,180.78425071323224,1.0
e1b49f3a,0,70,156.85796039843774,0.0
85782ac9,1,46,202.21189337575913,1.0
dad38437,1,47,182.02753357415008,1.0
4f9122ea,1,43,201.89106422987993,1.0
8789ff05,1,43,201.83749260835913,1.0
c1afe920,0,55,189.55516240563384,1.0
1c1ea39d,1,39,193.51164558118455,0.0
77d1f988,1,41,172.62647496767144,1.0
e76a5da6,0,29,159.53601376196312,0.0
b360fb6a,1,69,188.57099070846812,1.0
03464596,1,49,179.07588098068982,1.0
78c4aace,1,44,180.96365235972956,1.0
7fd52d70,1,52,159.13691497870047,1.0
5dde6ac3,1,57,163.31002515595412,1.0
24b843b5,1,41,184.3664827458012,0.0
e33bcd4a,0,44,162.76402120452957,1.0
6bb7961d,1,42,190.7149652435424,1.0
2c2a7d6f,1,52,198.7352956503422,1.0
f9541e72,1,57,188.60328006829138,0.0
80fb729e,1,57,181.98767326537728,1.0
8c4e64fd,1,48,189.96553079855624,0.0
6fc68840,1,52,165.38803174326569,0.0
e4b55a7b,0,47,164.50668967633126,0.0
5a84efc3,1,45,174.4259871019744,1.0
db697057,1,51,181.56136470248333,1.0
f13fd4fb,1,51,189.5502764642542,1.0
aff8e549,1,47,185.4839438950761,1.0
fc554ae5,1,47,171.5127415344354,1.0
f0a3f7d7,0,54,170.32957342837508,1.0
a892dc61,1,45,195.20271521048065,1.0
43ea175f,1,50,184.06218491128615,1.0
7592d6d9,0,48,166.03838518274029,1.0
7c040943,0,56,163.34236722899914,1.0
f73ab165,0,55,176.34809280351482,1.0
9025fac7,1,52,179.829483806581,0.0
f81d6209,1,47,173.3517069103842,0.0
12a4c0a0,1,46,196.72154751870153,1.0
133abd1c,0,48,167.53167276317572,1.0
d5f6a75e,0,46,147.14080327517752,1.0
10127797,1,52,173.95438493513106,1.0
8dd47783,0,53,171.56305417077905,1.0
436c03f2,1,44,176.915058210133,1.0
e5e8e08f,1,48,185.6092519204102,0.0
b90a7a01,1,64,167.1426765799937,0.0
1931fc52,1,46,184.65963544805976,1.0
d7c5a738,1,47,193.70450158488617,1.0
25260fe4,1,55,168.4625277578156,1.0
91bf778b,1,53,172.97263834076026,0.0
548c8e74,1,52,187.5553560247456,1.0
630d372f,0,45,166.7578215152599,1.0
ca5e7832,1,52,179.15233630572774,1.0
9913d0a1,1,56,184.28118849872186,1.0
34b998d4,1,43,189.10934483846043,1.0
54bacd31,1,51,175.87377780557895,1.0
4d1ef0f5,1,46,176.46534255640623,1.0
07b52478,1,46,179.20966819734122,1.0
e2c8e3ae,1,52,175.44648505695,1.0
4f8ca97d,0,60,166.34491533134585,1.0
e3be5a0f,0,43,173.36678813197076,1.0
53f1a0b6,1,41,183.60756341607572,1.0
42eed0d1,1,66,191.57437032581694,1.0
38e1329e,1,55,181.4040235534874,1.0
47b24cb8,0,28,169.24776454479013,1.0
4db4965f,1,53,181.8069501101003,1.0
0468a478,1,59,168.2915112114636,1.0
8471bac0,1,47,187.87793050791126,0.0
f5f37bb7,1,52,162.39998878527663,1.0
7441ad37,1,44,202.95387800745436,1.0
fa26f26f,0,46,178.38938700244057,1.0
